## location: Lindau
## highway: A96
## id: 9250
date,pkw,lkw,mot,various,total
2015-06-22,20259,5116,475,11686,37536
2015-06-23,18474,5518,353,12205,36550
2015-06-24,19403,5441,538,12313,37695
2015-06-25,21829,5360,519,12573,40281
2015-06-26,28075,4719,776,11942,45512
2015-06-27,24997,1303,682,5524,32506
2015-06-28,27952,741,904,4642,34239
2015-06-29,21452,5275,603,12138,39468
2015-06-30,19536,5849,537,12911,38833
2015-07-01,20488,5508,576,12425,38997
2015-07-02,21596,5379,605,12455,40035
2015-07-03,28328,4802,810,12517,46457
2015-07-04,25677,1180,706,5467,33030
2015-07-05,26796,728,821,4742,33087
2015-07-06,22227,5101,514,12010,39852
2015-07-07,19731,5465,447,12382,38025
2015-07-08,21899,5527,501,12608,40535
2015-07-09,24144,5311,537,12569,42561
2015-07-10,31282,4815,683,12671,49451
2015-07-11,29357,1124,745,5720,36946
2015-07-12,30015,763,779,5073,36630
2015-07-13,23841,5009,483,12079,41412
2015-07-14,21669,5519,499,12582,40269
2015-07-15,23392,5446,535,12873,42246
2015-07-16,25992,5417,559,12914,44882
2015-07-17,33105,4644,682,12550,50981
2015-07-18,32532,1225,652,6427,40836
2015-07-19,29645,702,678,4975,36000
2015-07-20,24164,4941,504,11873,41482
2015-07-21,21612,5311,470,12278,39671
2015-07-22,21780,5124,412,11964,39280
2015-07-23,26035,4990,459,12414,43898
2015-07-24,33747,4339,618,12115,50819
2015-07-25,31908,1095,553,5982,39538
2015-07-26,32217,723,626,5265,38831
2015-07-27,25446,4481,484,11098,41509
2015-07-28,23417,4900,406,11678,40401
2015-07-29,23648,4636,337,11294,39915
2015-07-30,27041,4567,415,11616,43639
2015-07-31,33950,4067,773,11996,50786
2015-08-01,35023,1067,609,6495,43194
2015-08-02,35328,753,752,5720,42553
2015-08-03,26169,4310,560,11237,42276
2015-08-04,23467,4586,477,11174,39704
2015-08-05,24730,4575,485,11382,41172
2015-08-06,26664,4412,549,11285,42910
2015-08-07,32790,4020,667,11571,49048
2015-08-08,33552,1079,634,6415,41680
2015-08-09,35996,755,716,5691,43158
2015-08-10,26794,4407,496,11275,42972
2015-08-11,23101,4826,490,11577,39994
2015-08-12,23645,4671,592,11335,40243
2015-08-13,26052,4606,567,11569,42794
2015-08-14,32976,3986,648,11413,49023
2015-08-15,32983,781,521,5828,40113
2015-08-16,31267,737,542,5246,37792
2015-08-17,25258,4505,450,11395,41608
2015-08-18,22622,4846,417,11485,39370
2015-08-19,22613,4930,374,11934,39851
2015-08-20,25055,4834,534,12058,42481
2015-08-21,32138,4240,776,12156,49310
2015-08-22,34246,1121,899,6611,42877
2015-08-23,32885,780,725,5624,40014
2015-08-24,23889,4757,447,11683,40776
2015-08-25,21886,5207,399,12320,39812
2015-08-26,23719,5136,556,12396,41807
2015-08-27,25432,4969,627,12470,43498
2015-08-28,32182,4553,705,12677,50117
2015-08-29,34219,1253,881,6825,43178
2015-08-30,31801,746,807,5506,38860
2015-08-31,23358,4819,545,11741,40463
2015-09-01,19818,5291,428,12092,37629
2015-09-02,20319,5119,368,12012,37818
2015-09-03,22460,5283,378,12714,40835
2015-09-04,28872,4563,563,12217,46215
2015-09-05,29079,1260,527,6223,37089
2015-09-06,27512,719,520,4947,33698
2015-09-07,22226,4876,409,11739,39250
2015-09-08,21248,5366,439,12418,39471
2015-09-09,21652,5474,452,12900,40478
2015-09-10,23680,5245,468,12625,42018
2015-09-11,29763,4678,603,12538,47582
2015-09-12,30408,1395,794,6445,39042
2015-09-13,30339,812,625,5356,37132
2015-09-14,21268,5016,287,11570,38141
2015-09-15,19218,5373,286,12012,36889
2015-09-16,19771,5582,364,12641,38358
2015-09-17,21348,5437,302,12678,39765
2015-09-18,27899,4914,447,12655,45915
2015-09-19,25740,1425,450,5854,33469
2015-09-20,27673,785,435,4740,33633
2015-09-21,22238,5050,408,12014,39710
2015-09-22,19572,5641,279,12685,38177
2015-09-23,20436,5658,292,12979,39365
2015-09-24,22371,5478,332,12907,41088
2015-09-25,30279,4865,442,12637,48223
2015-09-26,27117,1529,461,6221,35328
2015-09-27,31356,911,503,5411,38181
2015-09-28,22112,5173,337,12297,39919
2015-09-29,20366,5535,322,12724,38947
2015-09-30,21202,5466,263,12760,39691
2015-10-01,23373,5385,347,12798,41903
2015-10-02,31523,4814,499,13134,49970
2015-10-03,29014,997,542,5855,36408
2015-10-04,30154,925,369,5670,37118
2015-10-05,22637,5173,326,12337,40473
2015-10-06,19373,5633,251,12737,37994
2015-10-07,19812,5515,238,12574,38139
2015-10-08,22018,5495,277,12728,40518
2015-10-09,28570,4713,300,12401,45984
2015-10-10,25380,1336,321,5884,32921
2015-10-11,25795,649,251,4597,31292
2015-10-12,21669,5088,273,12110,39140
2015-10-13,19644,5293,240,12317,37494
2015-10-14,20612,5424,211,12526,38773
2015-10-15,22541,5358,214,12739,40852
2015-10-16,27781,4693,343,12183,45000
2015-10-17,23498,1213,253,5471,30435
2015-10-18,22561,564,174,3975,27274
2015-10-19,19523,5207,234,12182,37146
2015-10-20,17354,5393,215,12010,34972
2015-10-21,18128,5404,249,12246,36027
2015-10-22,19894,5416,214,12719,38243
2015-10-23,26516,4754,264,12176,43710
2015-10-24,22815,1255,283,5485,29838
2015-10-25,22953,541,228,3867,27589
2015-10-26,25874,1143,288,5533,32838
2015-10-27,18117,5896,249,13374,37636
2015-10-28,18307,5536,201,12635,36679
2015-10-29,19527,5345,238,12520,37630
2015-10-30,26982,4552,303,12029,43866
2015-10-31,22797,1151,299,5366,29613
2015-11-01,23245,417,253,3903,27818
2015-11-02,19837,4917,196,11442,36392
2015-11-03,17060,5274,237,12067,34638
2015-11-04,17919,5237,235,12093,35484
2015-11-05,19370,5256,249,12307,37182
2015-11-06,24197,4580,264,11633,40674
2015-11-07,21635,1124,352,4917,28028
2015-11-08,24809,444,305,4035,29593
2015-11-09,18755,4918,259,11372,35304
2015-11-10,16555,5494,210,12239,34498
2015-11-11,17294,5407,229,12304,35234
2015-11-12,18655,5225,192,12175,36247
2015-11-13,23510,4443,255,11523,39731
2015-11-14,18785,1016,206,4416,24423
2015-11-15,18949,365,159,3063,22536
2015-11-16,17392,5064,195,11732,34383
2015-11-17,16098,5626,207,12564,34495
2015-11-18,16940,5472,205,12218,34835
2015-11-19,18264,5612,199,12605,36680
2015-11-20,22471,4861,295,11926,39553
2015-11-21,17419,1320,215,4718,23672
2015-11-22,17434,402,193,2632,20661
2015-11-23,17362,5127,305,11471,34265
2015-11-24,16595,5669,256,12254,34774
2015-11-25,16451,5662,219,12532,34864
2015-11-26,18477,5515,235,12604,36831
2015-11-27,24187,4945,302,11828,41262
2015-11-28,18750,1423,251,4847,25271
2015-11-29,20542,508,197,3129,24376
2015-11-30,18508,5225,244,11890,35867
2015-12-01,16450,5753,226,12590,35019
2015-12-02,17403,5807,250,12814,36274
2015-12-03,18928,5479,240,12504,37151
2015-12-04,26270,5045,308,12528,44151
2015-12-05,23108,1582,295,5769,30754
2015-12-06,22882,679,201,3845,27607
2015-12-07,20719,5400,247,12284,38650
2015-12-08,22487,1494,211,5199,29391
2015-12-09,18198,6525,218,14085,39026
2015-12-10,19647,5790,255,13112,38804
2015-12-11,24886,5122,330,12513,42851
2015-12-12,22346,1612,315,5767,30040
2015-12-13,23862,654,243,3987,28746
2015-12-14,19647,5187,270,11940,37044
2015-12-15,18261,5755,238,12594,36848
2015-12-16,18965,5663,253,12852,37733
2015-12-17,20936,5622,261,12961,39780
2015-12-18,28413,4628,367,12194,45602
2015-12-19,29981,1417,380,6590,38368
2015-12-20,22918,515,237,3989,27659
2015-12-21,21128,4385,274,10700,36487
2015-12-22,22553,3801,304,9897,36555
2015-12-23,28054,2527,404,7951,38936
2015-12-24,17356,628,226,3179,21389
2015-12-25,15697,199,216,2423,18535
2015-12-26,29840,397,574,5060,35871
2015-12-27,26780,458,426,4133,31797
2015-12-28,23304,1847,390,6176,31717
2015-12-29,24676,1965,372,6490,33503
2015-12-30,28332,1770,399,6672,37173
2015-12-31,17086,674,262,3086,21108
2016-01-01,16320,254,162,2463,19199
2016-01-02,45168,725,597,7729,54219
2016-01-03,30715,540,407,4872,36534
2016-01-04,20714,2502,264,7165,30645
2016-01-05,21318,3132,263,8466,33179
2016-01-06,20214,683,302,4198,25397
2016-01-07,18521,3929,236,9515,32201
2016-01-08,24368,3545,294,9866,38073
2016-01-09,30020,1330,363,6764,38477
2016-01-10,21816,418,236,3757,26227
2016-01-11,17123,4404,207,10272,32006
2016-01-12,15283,5088,169,11250,31790
2016-01-13,16435,5128,238,11542,33343
2016-01-14,18237,5067,299,11599,35202
2016-01-15,22773,4440,355,11204,38772
2016-01-16,25771,1679,460,6336,34246
2016-01-17,21081,587,274,3625,25567
2016-01-18,18570,4683,292,10873,34418
2016-01-19,15976,5284,256,11523,33039
2016-01-20,17563,5253,404,11834,35054
2016-01-21,19716,5040,339,11553,36648
2016-01-22,26726,4488,422,11537,43173
2016-01-23,28670,1551,462,6831,37514
2016-01-24,26930,579,297,4699,32505
2016-01-25,19431,4916,273,11321,35941
2016-01-26,18258,5403,292,12077,36030
2016-01-27,19522,5484,318,12697,38021
2016-01-28,20007,5233,331,12505,38076
2016-01-29,27834,4612,477,12159,45082
2016-01-30,34338,1534,485,7528,43885
2016-01-31,24911,617,284,4177,29989
2016-02-01,18152,4835,251,11277,34515
2016-02-02,16862,5371,228,12084,34545
2016-02-03,17435,5498,288,12201,35422
2016-02-04,19121,5230,340,11751,36442
2016-02-05,27510,4619,460,12469,45058
2016-02-06,37233,1436,581,7981,47231
2016-02-07,21926,456,334,3938,26654
2016-02-08,19473,4856,267,11513,36109
2016-02-09,19100,4978,223,11611,35912
2016-02-10,19832,5324,344,12335,37835
2016-02-11,22537,5241,395,12419,40592
2016-02-12,30711,4634,397,12566,48308
2016-02-13,39414,1583,477,8443,49917
2016-02-14,27734,530,297,4489,33050
2016-02-15,19064,5038,267,11614,35983
2016-02-16,17453,5577,265,12074,35369
2016-02-17,18833,5615,303,12396,37147
2016-02-18,21665,5444,320,12644,40073
2016-02-19,28361,4736,443,12069,45609
2016-02-20,35732,1888,573,7712,45905
2016-02-21,28355,580,319,4660,33914
2016-02-22,19842,5124,228,11857,37051
2016-02-23,17076,5549,240,12320,35185
2016-02-24,19458,5573,293,12564,37888
2016-02-25,20236,5364,370,12317,38287
2016-02-26,30170,4893,492,12835,48390
2016-02-27,42130,1895,542,8569,53136
2016-02-28,29116,599,369,4731,34815
2016-02-29,19503,5038,403,11498,36442
2016-03-01,16995,5532,322,12083,34932
2016-03-02,19512,5568,319,12544,37943
2016-03-03,20478,5688,372,12934,39472
2016-03-04,29826,4898,464,12813,48001
2016-03-05,36910,1902,613,8122,47547
2016-03-06,29835,665,379,5085,35964
2016-03-07,19613,5217,288,12002,37120
2016-03-08,18033,5766,262,12724,36785
2016-03-09,21260,5658,363,13049,40330
2016-03-10,22775,5727,298,13366,42166
2016-03-11,29627,4998,403,12928,47956
2016-03-12,37406,1780,503,8036,47725
2016-03-13,31292,623,367,5160,37442
2016-03-14,21113,5383,288,12438,39222
2016-03-15,18637,5816,315,12816,37584
2016-03-16,21530,5987,345,13598,41460
2016-03-17,24433,5879,402,13895,44609
2016-03-18,31185,5100,541,13519,50345
2016-03-19,41113,1904,615,9082,52714
2016-03-20,31243,660,480,5369,37752
2016-03-21,21094,5546,352,12825,39817
2016-03-22,20013,6092,354,13656,40115
2016-03-23,24187,6164,433,14416,45200
2016-03-24,35820,5668,592,15216,57296
2016-03-25,33976,1199,638,6833,42646
2016-03-26,38145,1539,637,8497,48818
2016-03-27,23964,368,345,3785,28462
2016-03-28,38576,751,459,6227,46013
2016-03-29,26235,5500,464,13361,45560
2016-03-30,21905,6228,404,14423,42960
2016-03-31,19608,5731,312,13152,38803
2016-04-01,29136,5412,459,14185,49192
2016-04-02,33812,1821,553,8298,44484
2016-04-03,27937,663,420,5046,34066
2016-04-04,19913,5538,345,12630,38426
2016-04-05,19023,5916,338,12970,38247
2016-04-06,19456,5902,327,13083,38768
2016-04-07,20746,5627,393,12697,39463
2016-04-08,27010,4952,455,12306,44723
2016-04-09,24734,1508,399,5706,32347
2016-04-10,26337,585,409,4398,31729
2016-04-11,20548,5401,356,12423,38728
2016-04-12,18919,6055,345,13364,38683
2016-04-13,19391,6005,333,13365,39094
2016-04-14,21571,5952,380,13714,41617
2016-04-15,27489,5166,384,12777,45816
2016-04-16,23961,1622,443,5879,31905
2016-04-17,22959,679,324,3810,27772
2016-04-18,20176,5444,384,12375,38379
2016-04-19,18795,6075,291,13328,38489
2016-04-20,20478,6085,415,13569,40547
2016-04-21,22161,5805,444,13307,41717
2016-04-22,27364,5007,433,12449,45253
2016-04-23,22900,1611,385,5854,30750
2016-04-24,22505,611,283,3695,27094
2016-04-25,19390,5593,279,12434,37696
2016-04-26,17810,5636,314,12256,36016
2016-04-27,19217,5939,321,13222,38699
2016-04-28,21515,5884,345,13440,41184
2016-04-29,28023,4994,493,12524,46034
2016-04-30,24137,1533,532,5927,32129
2016-05-01,22111,606,370,3748,26835
2016-05-02,20294,5524,347,12622,38787
2016-05-03,19044,6165,325,13668,39202
2016-05-04,30125,5863,494,14842,51324
2016-05-05,29532,867,857,5449,36705
2016-05-06,26567,4667,606,11596,43436
2016-05-07,27766,1504,722,6220,36212
2016-05-08,36627,850,780,6123,44380
2016-05-09,22763,5613,468,13161,42005
2016-05-10,18754,6162,302,13718,38936
2016-05-11,19595,5952,350,13334,39231
2016-05-12,21890,5894,376,13702,41862
2016-05-13,31402,5240,618,14045,51305
2016-05-14,28223,1694,581,7372,37870
2016-05-15,20764,519,440,3873,25596
2016-05-16,27002,682,486,4504,32674
2016-05-17,21869,5977,441,13825,42112
2016-05-18,19427,6470,438,14528,40863
2016-05-19,20444,6161,405,14206,41216
2016-05-20,26390,5468,548,13533,45939
2016-05-21,26432,1744,705,7263,36144
2016-05-22,25064,692,631,4683,31070
2016-05-23,19848,5446,360,12485,38139
2016-05-24,18287,6316,371,14051,39025
2016-05-25,25017,6048,617,14836,46518
2016-05-26,24417,944,970,5761,32092
2016-05-27,26561,5459,671,14057,46748
2016-05-28,28432,1674,763,7536,38405
2016-05-29,31555,883,996,6220,39654
2016-05-30,22054,5675,520,13514,41763
2016-05-31,18047,6163,293,13676,38179
2016-06-01,19328,5996,373,13505,39202
2016-06-02,21301,6012,450,13681,41444
2016-06-03,26959,5003,525,12681,45168
2016-06-04,24045,1578,516,5975,32114
2016-06-05,24484,707,504,4172,29867
2016-06-06,20428,5429,428,12591,38876
2016-06-07,18232,6032,416,13314,37994
2016-06-08,19347,6114,393,13629,39483
2016-06-09,21007,5861,443,13608,40919
2016-06-10,27173,5085,653,12997,45908
2016-06-11,23386,1661,601,6153,31801
2016-06-12,23487,672,510,4062,28731
2016-06-13,20585,5536,447,12877,39445
2016-06-14,18540,6206,359,13649,38754
2016-06-15,19578,6124,478,13656,39836
2016-06-16,20704,5934,411,13577,40626
2016-06-17,27464,5061,593,12877,45995
2016-06-18,24542,1677,648,6301,33168
2016-06-19,25120,695,541,4394,30750
2016-06-20,20939,5391,504,12547,39381
2016-06-21,19251,5943,435,13347,38976
2016-06-22,19829,5843,560,13368,39600
2016-06-23,22557,5676,676,13568,42477
2016-06-24,28543,5220,784,13429,47976
2016-06-25,25992,1626,711,6401,34730
2016-06-26,27224,764,699,4718,33405
2016-06-27,21769,5650,570,13146,41135
2016-06-28,19720,5877,551,13292,39440
2016-06-29,20237,6140,516,13847,40740
2016-06-30,22449,5921,538,14151,43059
2016-07-01,29911,5259,759,14070,49999
2016-07-02,28042,1496,638,6902,37078
2016-07-03,29784,764,878,5530,36956
2016-07-04,23124,5637,541,13530,42832
2016-07-05,20667,6128,542,13968,41305
2016-07-06,21991,5948,519,14059,42517
2016-07-07,24070,5759,638,14029,44496
2016-07-08,31410,5279,764,14204,51657
2016-07-09,31114,1385,736,7005,40240
2016-07-10,31367,811,896,5752,38826
2016-07-11,23883,5602,529,13533,43547
2016-07-12,21478,6025,486,14003,41992
2016-07-13,23253,5958,506,14152,43869
2016-07-14,25929,5705,537,14120,46291
2016-07-15,34316,5169,729,14244,54458
2016-07-16,34208,1433,779,7303,43723
2016-07-17,33434,766,926,5837,40963
2016-07-18,25052,5622,564,13751,44989
2016-07-19,22248,5948,537,13875,42608
2016-07-20,23058,6077,595,14100,43830
2016-07-21,27000,5642,549,14042,47233
2016-07-22,33980,4932,660,13589,53161
2016-07-23,32208,1397,607,7114,41326
2016-07-24,31557,780,656,5671,38664
2016-07-25,24586,5128,453,12787,42954
2016-07-26,23092,5516,422,12814,41844
2016-07-27,23571,5467,419,12965,42422
2016-07-28,27215,5159,577,13142,46093
2016-07-29,34714,4724,749,13468,53655
2016-07-30,35047,1372,750,7331,44500
2016-07-31,31786,772,639,5912,39109
2016-08-01,31710,4080,592,11296,47678
2016-08-02,25286,5350,508,13139,44283
2016-08-03,25065,4938,523,12284,42810
2016-08-04,25740,4842,596,12169,43347
2016-08-05,33299,4318,642,12532,50791
2016-08-06,36465,1285,753,7336,45839
2016-08-07,37853,812,889,6422,45976
2016-08-08,27794,4641,641,12231,45307
2016-08-09,23280,4979,525,12364,41148
2016-08-10,23833,5097,494,12472,41896
2016-08-11,27319,4922,606,12697,45544
2016-08-12,35611,4191,675,12827,53304
2016-08-13,38938,1240,933,7666,48777
2016-08-14,36323,755,861,6439,44378
2016-08-15,29146,968,668,5647,36429
2016-08-16,26017,5352,565,13154,45088
2016-08-17,24257,5545,540,13144,43486
2016-08-18,25428,5233,551,13131,44343
2016-08-19,32309,4657,719,13153,50838
2016-08-20,34192,1208,642,7578,43620
2016-08-21,31939,785,609,5886,39219
2016-08-22,24749,4905,578,12189,42421
2016-08-23,22041,5369,555,12692,40657
2016-08-24,22398,5549,576,13171,41694
2016-08-25,24750,5249,565,13084,43648
2016-08-26,31140,4638,686,13128,49592
2016-08-27,32582,1309,752,7348,41991
2016-08-28,31527,762,731,5865,38885
2016-08-29,23614,5134,422,12880,42050
2016-08-30,22219,5679,411,13444,41753
2016-08-31,23469,5718,491,13750,43428
2016-09-01,25671,5506,473,13843,45493
2016-09-02,31023,4897,671,13462,50053
2016-09-03,32956,1532,815,7716,43019
2016-09-04,31909,863,656,6150,39578
2016-09-05,22822,5240,453,13029,41544
2016-09-06,20334,5836,409,13531,40110
2016-09-07,22925,5882,561,13963,43331
2016-09-08,25082,5691,636,13857,45266
2016-09-09,30714,5022,808,13690,50234
2016-09-10,31337,1727,811,7809,41684
2016-09-11,32006,825,929,6042,39802
2016-09-12,22940,5372,673,12888,41873
2016-09-13,20296,5749,505,13164,39714
2016-09-14,21089,5945,551,13838,41423
2016-09-15,23045,5825,518,13907,43295
2016-09-16,29751,5213,521,13399,48884
2016-09-17,28013,1674,516,6577,36780
2016-09-18,28796,787,497,4967,35047
2016-09-19,23069,5297,365,12828,41559
2016-09-20,20163,6072,321,13729,40285
2016-09-21,21574,6049,400,13842,41865
2016-09-22,24093,5739,438,13873,44143
2016-09-23,30466,5348,584,13919,50317
2016-09-24,28308,1780,667,7039,37794
2016-09-25,33389,906,712,5910,40917
2016-09-26,22579,5527,403,13131,41640
2016-09-27,19721,6022,339,13601,39683
2016-09-28,20972,6123,396,13944,41435
2016-09-29,23720,5894,463,13871,43948
2016-09-30,35130,5477,706,15152,56465
2016-10-01,31750,2160,610,8682,43202
2016-10-02,27221,883,390,5232,33726
2016-10-03,30553,1352,557,6988,39450
2016-10-04,22121,6692,391,15095,44299
2016-10-05,20777,6407,342,14357,41883
2016-10-06,22194,6207,390,14350,43141
2016-10-07,29110,5297,466,13584,48457
2016-10-08,26633,1708,434,6665,35440
2016-10-09,26849,758,290,4592,32489
2016-10-10,22229,5509,352,12920,41010
2016-10-11,19566,5980,320,13350,39216
2016-10-12,20887,6046,325,13777,41035
2016-10-13,22309,5792,287,13436,41824
2016-10-14,28754,5154,439,13174,47521
2016-10-15,25709,1604,354,6315,33982
2016-10-16,28994,653,431,4693,34771
2016-10-17,21219,5478,319,12917,39933
2016-10-18,18458,5939,316,13180,37893
2016-10-19,19690,6069,313,13589,39661
2016-10-20,21421,5933,305,13553,41212
2016-10-21,26433,5082,338,12821,44674
2016-10-22,24876,1546,361,6019,32802
2016-10-23,24544,630,257,4234,29665
2016-10-24,20019,5465,330,12491,38305
2016-10-25,18675,6364,336,13883,39258
2016-10-26,24998,1518,434,5897,32847
2016-10-27,21992,6477,329,14566,43364
2016-10-28,30679,5166,477,13731,50053
2016-10-29,27724,1562,466,6705,36457
2016-10-30,25414,538,358,4181,30491
2016-10-31,21870,4541,371,11012,37794
2016-11-01,22303,631,251,4006,27191
2016-11-02,20594,5907,296,13411,40208
2016-11-03,19118,6163,292,13789,39362
2016-11-04,24601,5250,313,12841,43005
2016-11-05,22272,1642,356,5935,30205
2016-11-06,20526,494,220,3286,24526
2016-11-07,18976,5234,261,12057,36528
2016-11-08,17300,6017,301,13244,36862
2016-11-09,17649,5902,277,13101,36929
2016-11-10,19080,5718,263,12915,37976
2016-11-11,23650,5030,340,12215,41235
2016-11-12,19436,1278,293,4941,25948
2016-11-13,19130,435,204,3141,22910
2016-11-14,18005,5245,305,12044,35599
2016-11-15,16844,6007,234,13106,36191
2016-11-16,17148,5853,303,12875,36179
2016-11-17,19042,5907,271,13259,38479
2016-11-18,23825,5005,330,12007,41167
2016-11-19,18886,1343,291,4793,25313
2016-11-20,20266,411,186,3147,24010
2016-11-21,18421,5366,326,12272,36385
2016-11-22,16762,6026,294,12884,35966
2016-11-23,17834,5874,289,13059,37056
2016-11-24,19420,5764,314,13171,38669
2016-11-25,24733,4983,322,12257,42295
2016-11-26,20551,1559,253,5367,27730
2016-11-27,22247,547,207,3505,26506
2016-11-28,19355,5451,284,12461,37551
2016-11-29,17582,5835,199,12900,36516
2016-11-30,18307,5950,243,13130,37630
2016-12-01,19941,5947,295,13335,39518
2016-12-02,25860,5306,343,12825,44334
2016-12-03,22613,1638,339,5800,30390
2016-12-04,22858,575,244,3797,27474
2016-12-05,19355,5435,246,12318,37354
2016-12-06,17751,6108,277,13489,37625
2016-12-07,21153,6348,275,14094,41870
2016-12-08,25211,1600,318,5700,32829
2016-12-09,26759,5269,365,12781,45174
2016-12-10,24364,1650,337,5801,32152
2016-12-11,25703,682,243,4264,30892
2016-12-12,20067,5397,264,12651,38379
2016-12-13,17936,6021,263,13447,37667
2016-12-14,19197,6294,281,14011,39783
2016-12-15,20865,5919,303,13558,40645
2016-12-16,26662,5093,395,12836,44986
2016-12-17,25257,1671,375,6345,33648
2016-12-18,22814,514,271,4051,27650
2016-12-19,20280,5367,314,12543,38504
2016-12-20,19740,5773,305,12957,38775
2016-12-21,22255,5274,329,12717,40575
2016-12-22,26860,4450,413,11516,43239
2016-12-23,33776,2753,439,9593,46561
2016-12-24,19216,596,208,3516,23536
2016-12-25,15671,205,134,2413,18423
2016-12-26,23375,358,224,3797,27754
2016-12-27,24336,1913,313,6677,33239
2016-12-28,24023,2155,346,7031,33555
2016-12-29,27526,1940,382,6768,36616
2016-12-30,34612,1579,502,7335,44028
2016-12-31,23129,551,396,4026,28102
2017-01-01,23011,339,311,3397,27058
2017-01-02,32371,2277,480,8240,43368
2017-01-03,22671,3021,319,8339,34350
2017-01-04,18366,3424,247,8375,30412
2017-01-05,21473,3355,302,8972,34102
2017-01-06,27669,792,260,5725,34446
2017-01-07,34716,1126,406,7067,43315
2017-01-08,25273,514,329,4292,30408
2017-01-09,19092,4386,250,10256,33984
2017-01-10,15937,5212,213,11478,32840
2017-01-11,16270,5366,225,11845,33706
2017-01-12,17965,5300,240,12296,35801
2017-01-13,22545,4601,264,11023,38433
2017-01-14,24095,1696,332,6313,32436
2017-01-15,21047,644,239,3944,25874
2017-01-16,16960,4709,224,10759,32652
2017-01-17,16735,5459,262,12030,34486
2017-01-18,19552,5392,301,12453,37698
2017-01-19,20805,5145,314,12156,38420
2017-01-20,27205,4444,411,11825,43885
2017-01-21,32431,1644,444,7459,41978
2017-01-22,27764,565,308,5026,33663
2017-01-23,18939,4765,286,11091,35081
2017-01-24,17458,5397,263,12078,35196
2017-01-25,19467,5518,318,12766,38069
2017-01-26,21006,5158,363,12308,38835
2017-01-27,29053,4600,485,12274,46412
2017-01-28,33382,1707,455,7583,43127
2017-01-29,29598,589,348,4795,35330
2017-01-30,18962,4899,262,11231,35354
2017-01-31,17696,5469,288,12420,35873
2017-02-01,18150,5448,313,12497,36408
2017-02-02,20181,5240,289,12262,37972
2017-02-03,26284,4725,379,12149,43537
2017-02-04,30062,1765,410,7349,39586
2017-02-05,26061,560,281,4321,31223
2017-02-06,18604,5170,244,11908,35926
2017-02-07,20516,5446,272,12570,38804
2017-02-08,20334,5530,301,12547,38712
2017-02-09,21902,5741,337,13093,41073
2017-02-10,28480,5218,437,13045,47180
2017-02-11,33305,1843,488,7909,43545
2017-02-12,28235,568,294,4640,33737
2017-02-13,20415,5100,286,11835,37636
2017-02-14,19252,5740,294,12801,38087
2017-02-15,20974,5667,302,12869,39812
2017-02-16,23029,5584,345,13164,42122
2017-02-17,29497,4738,388,12593,47216
2017-02-18,37562,1784,435,8364,48145
2017-02-19,30170,570,295,4989,36024
2017-02-20,20692,5160,303,12143,38298
2017-02-21,17880,5667,289,12840,36676
2017-02-22,19476,5943,268,13430,39117
2017-02-23,21810,5631,275,13239,40955
2017-02-24,31553,4863,407,13212,50035
2017-02-25,41616,1848,282,8651,52397
2017-02-26,26809,481,306,4554,32150
2017-02-27,23149,5130,286,12656,41221
2017-02-28,20759,5444,238,12763,39204
2017-03-01,22055,5728,279,13516,41578
2017-03-02,22378,5836,295,13720,42229
2017-03-03,33791,4941,408,13664,52804
2017-03-04,44698,1928,309,9419,56354
2017-03-05,29071,571,306,4946,34894
2017-03-06,20348,5267,299,12273,38187
2017-03-07,18407,5864,231,13037,37539
2017-03-08,20563,6185,269,13805,40822
2017-03-09,22801,5962,287,13742,42792
2017-03-10,30533,5312,423,13595,49863
2017-03-11,39921,2017,503,9247,51688
2017-03-12,22927,417,264,3815,27423
2017-03-13,21199,5285,276,12418,39178
2017-03-14,20639,6403,267,14177,41486
2017-03-15,20707,6234,275,13910,41126
2017-03-16,23971,5561,301,13301,43134
2017-03-17,30541,5469,420,13859,50289
2017-03-18,35940,1898,454,8412,46704
2017-03-19,28814,616,272,4926,34628
2017-03-20,21309,5551,290,12923,40073
2017-03-21,20628,6058,268,13599,40553
2017-03-22,20677,6202,267,14028,41174
2017-03-23,21683,5933,342,13782,41740
2017-03-24,29199,5304,426,13536,48465
2017-03-25,34412,1782,503,8166,44863
2017-03-26,29313,679,258,4817,35067
2017-03-27,21231,5665,275,12994,40165
2017-03-28,19789,6106,286,13605,39786
2017-03-29,20915,6201,370,14079,41565
2017-03-30,22374,5989,386,13873,42622
2017-03-31,28927,5262,530,13465,48184
2017-04-01,28933,1721,536,7114,38304
2017-04-02,27081,684,371,4725,32861
2017-04-03,20777,5537,348,12981,39643
2017-04-04,18935,6306,292,13980,39513
2017-04-05,20855,6216,342,14133,41546
2017-04-06,23432,6205,316,14325,44278
2017-04-07,31508,5409,462,14246,51625
2017-04-08,38163,2115,599,9551,50428
2017-04-09,30711,675,608,5521,37515
2017-04-10,23220,5658,393,13518,42789
2017-04-11,21359,6372,343,14260,42334
2017-04-12,27202,6406,399,15450,49457
2017-04-13,38013,6014,505,16575,61107
2017-04-14,35721,1365,462,7456,45004
2017-04-15,28740,1531,417,7076,37764
2017-04-16,23253,469,247,3855,27824
2017-04-17,35842,809,358,5938,42947
2017-04-18,26835,5567,270,13635,46307
2017-04-19,21228,6417,292,14520,42457
2017-04-20,22598,6246,314,14586,43744
2017-04-21,30186,5556,406,14437,50585
